director_name,movie_title,movie_imdb_link,title_year,imdb_score
Joseph Kosinski,Oblivion,https://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,2013,7
George Lucas,Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,2005,7.6
George Lucas,Star Wars: Episode II - Attack of the Clones,https://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,2002,6.7
Pete Docter,"Monsters, Inc.",https://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,2001,8.1
James Mangold,The Wolverine,https://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,2013,6.7
George Lucas,Star Wars: Episode I - The Phantom Menace,https://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,1999,6.5
Kirk De Micco,The Croods,https://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,2013,7.3
Frédéric Forestier,Asterix at the Olympic Games,https://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,2008,5.1
John Woo,Windtalkers,https://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,2002,6
Cedric Nicolas-Troyan,The Huntsman: Winter's War,https://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,2016,6.1
Jonathan Liebesman,Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,2014,5.9
Alfonso Cuarón,Gravity,https://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,2013,7.8
Roger Donaldson,Dante's Peak,https://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,1997,5.8
Dave Green,Teenage Mutant Ninja Turtles: Out of the Shadows,https://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,2016,6.3
Josh Trank,Fantastic Four,https://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,2015,4.3
Shawn Levy,Night at the Museum,https://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,2006,6.4
Brad Peyton,San Andreas,https://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,2015,6.1
Roger Spottiswoode,Tomorrow Never Dies,https://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,1997,6.5
Roland Emmerich,The Patriot,https://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,2000,7.1
Steven Soderbergh,Ocean's Twelve,https://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,2004,6.4
Doug Liman,Mr. & Mrs. Smith,https://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,2005,6.5
Robert Schwentke,Insurgent,https://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,2015,6.3
Martin Scorsese,The Aviator,https://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,2004,7.5
Rob Letterman,Gulliver's Travels,https://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,2010,4.9
Michel Gondry,The Green Hornet,https://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,2011,5.8
,The A-Team,https://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,,7.6
Noam Murro,300: Rise of an Empire,https://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,2014,6.2
Raja Gosnell,The Smurfs,https://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,2011,5.5
Will Finn,Home on the Range,https://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,2004,5.4
Robert Schwentke,Allegiant,https://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,2016,5.8
Shawn Levy,Real Steel,https://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,2011,7.1
Raja Gosnell,The Smurfs 2,https://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,2013,5.4
Jan de Bont,Speed 2: Cruise Control,https://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,1997,3.7
Gavin Hood,Ender's Game,https://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,2013,6.7
Len Wiseman,Live Free or Die Hard,https://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,2007,7.2
Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,https://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,2001,8.8
Frank Coraci,Around the World in 80 Days,https://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,2004,5.8
Michael Mann,Ali,https://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,2001,6.8
Bo Welch,The Cat in the Hat,https://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,2003,3.8
Alex Proyas,"I, Robot",https://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,2004,7.1
Ridley Scott,Kingdom of Heaven,https://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,2005,7.2
Rob Minkoff,Stuart Little,https://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,1999,5.9
Ron Clements,The Princess and the Frog,https://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,2009,7.1
Ridley Scott,The Martian,https://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,2015,8.1
Christopher Barnard,"10,000 B.C.",https://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1,,7.2
Michael Bay,The Island,https://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,2005,6.9
Peter Chelsom,Town & Country,https://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,2001,4.4
Dominic Sena,Gone in Sixty Seconds,https://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,2000,6.5
Ridley Scott,Gladiator,https://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1,2000,8.5
Steven Spielberg,Minority Report,https://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,2002,7.7
Chris Columbus,Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,2002,7.4
Martin Campbell,Casino Royale,https://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2006,8
Tim Burton,Planet of the Apes,https://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,2001,5.7
James Cameron,Terminator 2: Judgment Day,https://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,1991,8.5
Michael Mann,Public Enemies,https://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,2009,7
Ridley Scott,American Gangster,https://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,2007,7.8
James Cameron,True Lies,https://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,1994,7.2
Tony Scott,The Taking of Pelham 1 2 3,https://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,2009,6.4
Paul Weitz,Little Fockers,https://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,2010,5.5
Adam McKay,The Other Guys,https://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,2010,6.7
Chuck Russell,Eraser,https://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,1996,6.1
Quentin Tarantino,Django Unchained,https://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,2012,8.5
Gary Trousdale,The Hunchback of Notre Dame,https://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,1996,6.9
Mark Dindal,The Emperor's New Groove,https://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,2000,7.3
Simon West,The Expendables 2,https://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,2012,6.7
Jon Turteltaub,National Treasure,https://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,2004,6.9
Stefen Fangmeier,Eragon,https://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1,2006,5.1
Spike Jonze,Where the Wild Things Are,https://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,2009,6.8
Joe Wright,Pan,https://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,2015,5.8
Chris Wedge,Epic,https://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,2013,6.7
Florian Henckel von Donnersmarck,The Tourist,https://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,2010,6
Peter Hyams,End of Days,https://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1,1999,5.7
Edward Zwick,Blood Diamond,https://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,2006,8
Martin Scorsese,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,2013,8.2
Joel Schumacher,Batman Forever,https://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,1995,5.4
Paul Verhoeven,Starship Troopers,https://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1,1997,7.2
Tom Tykwer,Cloud Atlas,https://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,2012,7.5
Zack Snyder,Legend of the Guardians: The Owls of Ga'Hoole,https://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,2010,7
Pitof,Catwoman,https://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,2004,3.3
Brett Ratner,Hercules,https://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,2014,6
Ron Clements,Treasure Planet,https://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,2002,7.1
Brad Silberling,Land of the Lost,https://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,2009,5.4
Patrick Hughes,The Expendables 3,https://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,2014,6.1
Ericson Core,Point Break,https://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,2015,5.3
Lawrence Guterman,Son of the Mask,https://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,2005,2.2
Ron Howard,In the Heart of the Sea,https://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1,2015,7
Ron Underwood,The Adventures of Pluto Nash,https://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,2002,3.8
Paul Greengrass,Green Zone,https://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1,2010,6.9
Steve Martino,The Peanuts Movie,https://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1,2015,7.2
David Mamet,The Spanish Prisoner,https://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1,1997,7.3
Stephen Sommers,The Mummy Returns,https://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,2001,6.3
Martin Scorsese,Gangs of New York,https://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,2002,7.5
Yimou Zhang,The Flowers of War,https://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,2011,7.6
Ash Brannon,Surf's Up,https://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,2007,6.8
Frank Oz,The Stepford Wives,https://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,2004,5.2
Ridley Scott,Black Hawk Down,https://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,2001,7.7
Jay Roach,The Campaign,https://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,2012,6.2
Luc Besson,The Fifth Element,https://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,1997,7.7
Michael Patrick King,Sex and the City 2,https://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,2010,4.3
Bibo Bergeron,The Road to El Dorado,https://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,2000,6.9
Steve Martino,Ice Age: Continental Drift,https://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1,2012,6.6
Kenneth Branagh,Cinderella,https://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,2015,7
Peter Jackson,The Lovely Bones,https://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,2009,6.7
Andrew Stanton,Finding Nemo,https://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,2003,8.2
Peter Jackson,The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,2003,8.9
Peter Jackson,The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,2002,8.7
Sergey Bodrov,Seventh Son,https://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,2014,5.5
Simon West,Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,2001,5.7
Wally Pfister,Transcendence,https://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,2014,6.3
Joe Johnston,Jurassic Park III,https://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,2001,5.9
Rupert Wyatt,Rise of the Planet of the Apes,https://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,2011,7.6
Mark Waters,The Spiderwick Chronicles,https://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,2008,6.6
John Moore,A Good Day to Die Hard,https://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,2013,5.3
John Lee Hancock,The Alamo,https://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,2004,6
Brad Bird,The Incredibles,https://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1,2004,8
Renny Harlin,Cutthroat Island,https://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,1995,5.6
Chris Columbus,Percy Jackson & the Olympians: The Lightning Thief,https://www.imdb.com/title/tt0814255/?ref_=fn_tt_tt_1,2010,5.9
Barry Sonnenfeld,Men in Black,https://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,1997,7.3
John Lasseter,Toy Story 2,https://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,1999,7.9
Tony Scott,Unstoppable,https://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1,2010,6.8
Brett Ratner,Rush Hour 2,https://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,2001,6.6
Robert Zemeckis,What Lies Beneath,https://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1,2000,6.6
Phil Lord,Cloudy with a Chance of Meatballs,https://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,2009,7
Carlos Saldanha,Ice Age: Dawn of the Dinosaurs,https://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1,2009,7
Ben Stiller,The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,2013,7.3
McG,Charlie's Angels,https://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,2000,5.5
Martin Scorsese,The Departed,https://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,2006,8.5
Tony Bancroft,Mulan,https://www.imdb.com/title/tt0120762/?ref_=fn_tt_tt_1,1998,7.5
Ben Stiller,Tropic Thunder,https://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1,2008,7
David Fincher,The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,2011,7.8
John McTiernan,Die Hard with a Vengeance,https://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,1995,7.6
Guy Ritchie,Sherlock Holmes,https://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1,2009,7.6
Timur Bekmambetov,Ben-Hur,https://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,2016,6.1
Gary Trousdale,Atlantis: The Lost Empire,https://www.imdb.com/title/tt0230011/?ref_=fn_tt_tt_1,2001,6.8
Walt Becker,Alvin and the Chipmunks: The Road Chip,https://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1,2015,5
Bryan Singer,Valkyrie,https://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1,2008,7.1
Dennis Dugan,You Don't Mess with the Zohan,https://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1,2008,5.5
Chris Columbus,Pixels,https://www.imdb.com/title/tt2120120/?ref_=fn_tt_tt_1,2015,5.6
Steven Spielberg,A.I. Artificial Intelligence,https://www.imdb.com/title/tt0212720/?ref_=fn_tt_tt_1,2001,7.1
Rob Minkoff,The Haunted Mansion,https://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1,2003,4.9
Robert Zemeckis,Contact,https://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,1997,7.4
Paul Verhoeven,Hollow Man,https://www.imdb.com/title/tt0164052/?ref_=fn_tt_tt_1,2000,5.7
Sydney Pollack,The Interpreter,https://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1,2005,6.4
Thor Freudenthal,Percy Jackson: Sea of Monsters,https://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1,2013,5.9
Jan de Bont,Lara Croft Tomb Raider: The Cradle of Life,https://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,2003,5.5
Jon M. Chu,Now You See Me 2,https://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1,2016,6.9
Phillip Noyce,The Saint,https://www.imdb.com/title/tt0120053/?ref_=fn_tt_tt_1,1997,6.2
Tony Scott,Spy Game,https://www.imdb.com/title/tt0266987/?ref_=fn_tt_tt_1,2001,7
Brian De Palma,Mission to Mars,https://www.imdb.com/title/tt0183523/?ref_=fn_tt_tt_1,2000,5.6
Carlos Saldanha,Rio,https://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1,2011,7
Chris Columbus,Bicentennial Man,https://www.imdb.com/title/tt0182789/?ref_=fn_tt_tt_1,1999,6.8
Mick Jackson,Volcano,https://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1,1997,5.4
Alan J. Pakula,The Devil's Own,https://www.imdb.com/title/tt0118972/?ref_=fn_tt_tt_1,1997,6.1
Kathryn Bigelow,K-19: The Widowmaker,https://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1,2002,6.7
Josh Trank,Fantastic Four,https://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,2015,4.3
John Milius,Conan the Barbarian,https://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1,1982,6.9
Ron Howard,Cinderella Man,https://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1,2005,8
Andrey Konchalovskiy,The Nutcracker in 3D,https://www.imdb.com/title/tt1041804/?ref_=fn_tt_tt_1,2010,4.4
Gary Ross,Seabiscuit,https://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,2003,7.3
Jan de Bont,Twister,https://www.imdb.com/title/tt0117998/?ref_=fn_tt_tt_1,1996,6.3
Rob Cohen,The Fast and the Furious,https://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,2001,6.7
Robert Zemeckis,Cast Away,https://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,2000,7.7
George Miller,Happy Feet,https://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1,2006,6.5
Paul Greengrass,The Bourne Supremacy,https://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1,2004,7.8
Wolfgang Petersen,Air Force One,https://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1,1997,6.4
Steven Soderbergh,Ocean's Eleven,https://www.imdb.com/title/tt0240772/?ref_=fn_tt_tt_1,2001,7.8
Paul W.S. Anderson,The Three Musketeers,https://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1,2011,5.8
Genndy Tartakovsky,Hotel Transylvania,https://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1,2012,7.1
Kevin Lima,Enchanted,https://www.imdb.com/title/tt0461770/?ref_=fn_tt_tt_1,2007,7.1
,Hannibal,https://www.imdb.com/title/tt2243973/?ref_=fn_tt_tt_1,,8.6
Daniel Espinosa,Safe House,https://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,2012,6.8
Kevin Lima,102 Dalmatians,https://www.imdb.com/title/tt0211181/?ref_=fn_tt_tt_1,2000,4.8
Brett Ratner,Tower Heist,https://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1,2011,6.2
Nancy Meyers,The Holiday,https://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1,2006,6.9
Tony Scott,Enemy of the State,https://www.imdb.com/title/tt0120660/?ref_=fn_tt_tt_1,1998,7.3
Nancy Meyers,It's Complicated,https://www.imdb.com/title/tt1230414/?ref_=fn_tt_tt_1,2009,6.6
Steven Soderbergh,Ocean's Thirteen,https://www.imdb.com/title/tt0496806/?ref_=fn_tt_tt_1,2007,6.9
Roger Allers,Open Season,https://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,2006,6.2
Neil Burger,Divergent,https://www.imdb.com/title/tt1840309/?ref_=fn_tt_tt_1,2014,6.7
Jean-Jacques Annaud,Enemy at the Gates,https://www.imdb.com/title/tt0215750/?ref_=fn_tt_tt_1,2001,7.6
Peter Berg,The Rundown,https://www.imdb.com/title/tt0327850/?ref_=fn_tt_tt_1,2003,6.7
John McTiernan,Last Action Hero,https://www.imdb.com/title/tt0107362/?ref_=fn_tt_tt_1,1993,6.2
Rob Marshall,Memoirs of a Geisha,https://www.imdb.com/title/tt0397535/?ref_=fn_tt_tt_1,2005,7.3
Justin Lin,The Fast and the Furious: Tokyo Drift,https://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1,2006,6
Sarah Smith,Arthur Christmas,https://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1,2011,7.1
Martin Brest,Meet Joe Black,https://www.imdb.com/title/tt0119643/?ref_=fn_tt_tt_1,1998,7.1
Andrew Davis,Collateral Damage,https://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1,2002,5.5
Bob Fosse,All That Jazz,https://www.imdb.com/title/tt0078754/?ref_=fn_tt_tt_1,1979,7.8
Tarsem Singh,Mirror Mirror,https://www.imdb.com/title/tt1667353/?ref_=fn_tt_tt_1,2012,5.6
Edgar Wright,Scott Pilgrim vs. the World,https://www.imdb.com/title/tt0446029/?ref_=fn_tt_tt_1,2010,7.5
Jon Amiel,The Core,https://www.imdb.com/title/tt0298814/?ref_=fn_tt_tt_1,2003,5.4
Peter Segal,Nutty Professor II: The Klumps,https://www.imdb.com/title/tt0144528/?ref_=fn_tt_tt_1,2000,4.3
Raja Gosnell,Scooby-Doo,https://www.imdb.com/title/tt0267913/?ref_=fn_tt_tt_1,2002,4.9
Pete Travis,Dredd,https://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1,2012,7.1
Frank Coraci,Click,https://www.imdb.com/title/tt0389860/?ref_=fn_tt_tt_1,2006,6.4
George A. Romero,Creepshow,https://www.imdb.com/title/tt0083767/?ref_=fn_tt_tt_1,1982,6.9
Brad Peyton,Cats & Dogs: The Revenge of Kitty Galore,https://www.imdb.com/title/tt1287468/?ref_=fn_tt_tt_1,2010,4.3
Doug Liman,Jumper,https://www.imdb.com/title/tt0489099/?ref_=fn_tt_tt_1,2008,6.1
Guillermo del Toro,Hellboy II: The Golden Army,https://www.imdb.com/title/tt0411477/?ref_=fn_tt_tt_1,2008,7
David Fincher,Zodiac,https://www.imdb.com/title/tt0443706/?ref_=fn_tt_tt_1,2007,7.7
Roger Spottiswoode,The 6th Day,https://www.imdb.com/title/tt0216216/?ref_=fn_tt_tt_1,2000,5.9
Tom Shadyac,Bruce Almighty,https://www.imdb.com/title/tt0315327/?ref_=fn_tt_tt_1,2003,6.7
Sylvester Stallone,The Expendables,https://www.imdb.com/title/tt1320253/?ref_=fn_tt_tt_1,2010,6.5
Brian De Palma,Mission: Impossible,https://www.imdb.com/title/tt0117060/?ref_=fn_tt_tt_1,1996,7.1
Gary Ross,The Hunger Games,https://www.imdb.com/title/tt1392170/?ref_=fn_tt_tt_1,2012,7.3
Todd Phillips,The Hangover Part II,https://www.imdb.com/title/tt1411697/?ref_=fn_tt_tt_1,2011,6.5
Tim Burton,Batman Returns,https://www.imdb.com/title/tt0103776/?ref_=fn_tt_tt_1,1992,7
Tim Johnson,Over the Hedge,https://www.imdb.com/title/tt0327084/?ref_=fn_tt_tt_1,2006,6.8
Dean DeBlois,Lilo & Stitch,https://www.imdb.com/title/tt0275847/?ref_=fn_tt_tt_1,2002,7.2
Gary Winick,Charlotte's Web,https://www.imdb.com/title/tt0413895/?ref_=fn_tt_tt_1,2006,6.4
Mimi Leder,Deep Impact,https://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1,1998,6.1
Dean Parisot,RED 2,https://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1,2013,6.7
Peter Segal,The Longest Yard,https://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1,2005,6.4
Mike Mitchell,Alvin and the Chipmunks: Chipwrecked,https://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1,2011,4.4
Dennis Dugan,Grown Ups 2,https://www.imdb.com/title/tt2191701/?ref_=fn_tt_tt_1,2013,5.4
Peter Segal,Get Smart,https://www.imdb.com/title/tt0425061/?ref_=fn_tt_tt_1,2008,6.5
Nancy Meyers,Something's Gotta Give,https://www.imdb.com/title/tt0337741/?ref_=fn_tt_tt_1,2003,6.7
Martin Scorsese,Shutter Island,https://www.imdb.com/title/tt1130884/?ref_=fn_tt_tt_1,2010,8.1
Seth Gordon,Four Christmases,https://www.imdb.com/title/tt0369436/?ref_=fn_tt_tt_1,2008,5.6
Chris Wedge,Robots,https://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1,2005,6.3
John Woo,Face/Off,https://www.imdb.com/title/tt0119094/?ref_=fn_tt_tt_1,1997,7.3
Adam Shankman,Bedtime Stories,https://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1,2008,6.1
Sam Mendes,Road to Perdition,https://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1,2002,7.7
Dennis Dugan,Just Go with It,https://www.imdb.com/title/tt1564367/?ref_=fn_tt_tt_1,2011,6.4
,Daredevil,https://www.imdb.com/title/tt3322312/?ref_=fn_tt_tt_1,,8.8
Simon West,Con Air,https://www.imdb.com/title/tt0118880/?ref_=fn_tt_tt_1,1997,6.8
D.J. Caruso,Eagle Eye,https://www.imdb.com/title/tt1059786/?ref_=fn_tt_tt_1,2008,6.6
Anthony Minghella,Cold Mountain,https://www.imdb.com/title/tt0159365/?ref_=fn_tt_tt_1,2003,7.2
Albert Hughes,The Book of Eli,https://www.imdb.com/title/tt1037705/?ref_=fn_tt_tt_1,2010,6.9
Les Mayfield,Flubber,https://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,1997,5.2
Jan de Bont,The Haunting,https://www.imdb.com/title/tt0171363/?ref_=fn_tt_tt_1,1999,4.9
Joe Pytka,Space Jam,https://www.imdb.com/title/tt0117705/?ref_=fn_tt_tt_1,1996,6.3
Shawn Levy,The Pink Panther,https://www.imdb.com/title/tt0383216/?ref_=fn_tt_tt_1,2006,5.6
